Gen_ID,Date,Sex,Length,Location,Phen_num,q,big_Q,q_ci_width,Q_ci_width
WCR2019_1459,9/22/19,NA,47,Site 2,NA,0.00831855022621437,0.0166047677242508,0.00418578088283539,0.00836639855988323
WCR2019_1461,9/22/19,NA,52,Site 3,NA,0.00699117529531138,0.0138940000262957,0.00403311401605599,0.00798133232165127
WCR2019_1463,9/22/19,NA,41,Site 3,NA,0.0480647600911044,0.0862008205737019,0.00648927837610236,0.0123446119949222
WCR2019_1469,9/22/19,NA,40,Site 3,NA,0.0453879825304123,0.0907385710318541,0.00584046393632887,0.0116797868162393
WCR2019_1472,9/22/19,NA,39,Site 3,NA,0.546662148833275,0.903968826100744,0.00617730244994164,0.0125333130359649
WCR2019_1577,9/27/19,NA,44,Site 1,NA,0.712432248016884,0.574673890587927,0.0088502809405327,0.0176638051867485
WCR2019_1578,9/27/19,NA,52,Site 1,NA,0.530793181394023,0.536841684874447,0.0114441975951194,0.0190910056233407
WCR2019_1579,9/27/19,NA,48,Site 1,NA,0.277052041388106,0.553087086530252,0.00919581055641172,0.0183767214417456
WCR2019_1587,9/27/19,NA,30,Site 1,NA,0.999948277401513,7.82083293154377e-05,0.000322096173337307,0.000603118757135219
WCR2019_1589,9/27/19,NA,37,Site 1,NA,0.522315105720498,0.953662575596365,0.00530255213379865,0.010702858865261
WCR2019_1593,9/27/19,NA,61,Site 2,NA,0.510707926486415,0.973219512680481,0.00418194159865382,0.00838405042886736
WCR2019_1596,9/27/19,NA,38,Site 2,NA,0.999981745077276,1.94350256424493e-05,0.000124644839844995,0.000179536987343451
WCR2019_1604,9/27/19,NA,40,Site 2,NA,0.179640375339779,0.327488278573614,0.00953715741634376,0.0184195309877396
WCR2019_1605,9/27/19,NA,46,Site 2,NA,0.633306220403348,0.705212941889105,0.00868065804243084,0.0173128589987754
WCR2019_1610,9/27/19,NA,47,Site 3,NA,0.717415355666616,0.561127237701553,0.00892923623323444,0.0180563807487487
WCR2019_1613,9/27/19,NA,29,Site 3,NA,6.83576982891582e-05,0.000104950122277083,0.000489236414432548,0.000911692436784479
WCR2019_1615,9/27/19,NA,50,Site 3,NA,0.524041105823955,0.951896559263783,0.005165022611618,0.0103537857532501
WCR2019_1621,9/27/19,NA,42,Site 3,NA,0.766234255624914,0.377156060663448,0.0100329909473658,0.018119652569294
WCR2019_1625,9/27/19,NA,38,Site 3,NA,0.99985138321745,0.000273979740176645,0.000716259947170464,0.00140240578039032
WCR2019_1697,10/3/19,NA,47,Site 1,NA,0.994726460021118,0.0105120951766095,0.00212953251320869,0.00424709732178599
WCR2019_1699,10/3/19,NA,59,Site 1,NA,0.298772364433469,0.578175713933747,0.00958257913589478,0.0188458248972893
WCR2019_1704,10/3/19,NA,47,Site 1,NA,0.833047940679665,0.333448650602294,0.00824449695646762,0.016576860845089
WCR2019_1706,10/3/19,NA,63,Site 1,NA,0.0107456973284194,0.0214571188930315,0.00377501547336567,0.00756000927649438
WCR2019_1709,10/3/19,NA,45,Site 1,NA,0.242229031505941,0.483772624482711,0.00946294367313394,0.0188989944756031
WCR2019_1713,10/3/19,NA,63,Site 2,NA,0.482464446356927,0.96483967074375,0.0046423301100732,0.00928886532783513
WCR2019_1720,10/3/19,NA,39,Site 2,NA,0.00934479839098907,0.0186584120504986,0.00358832031488421,0.00719930501654744
WCR2019_1722,10/3/19,NA,37,Site 2,NA,0.00898163861011679,0.0171447758140556,0.00371767282485957,0.00716949242632836
WCR2019_1723,10/3/19,NA,57,Site 2,NA,0.00989463387800029,0.0197202020852149,0.00481355339288714,0.00962863580789417
WCR2019_1732,10/3/19,NA,43,Site 3,NA,0.27653826514366,0.545545753476949,0.00945614576339715,0.0186382010579109
WCR2019_1735,10/3/19,NA,37,Site 3,NA,0.757244102944588,0.480141078612243,0.00887273624539375,0.0179590471088886
WCR2019_1737,10/3/19,NA,43,Site 3,NA,0.505962858268584,0.98517434832351,0.00407232195138929,0.00825612694025035
WCR2019_1738,10/3/19,NA,44,Site 3,NA,0.214552545054206,0.403044197840252,0.00980304926633835,0.019013986736536
WCR2019_1814,10/13/19,NA,49,Site 1,NA,0.763421613933711,0.468955552569409,0.00941826961934566,0.0188479520380496
WCR2019_1816,10/13/19,NA,58,Site 1,NA,0.000118499658889503,0.000204870319341252,0.000699767470359824,0.00133260350266929
WCR2019_1821,10/13/19,NA,46,Site 1,NA,0.990617153524667,0.0186796749435665,0.00261247390881181,0.00522669651545584
WCR2019_1822,10/13/19,NA,47,Site 1,NA,0.00188033597456847,0.00368486992245701,0.00356528609991069,0.00706736493160811
WCR2019_1824,10/13/19,NA,30,Site 1,NA,0.292413916906406,0.535468516092876,0.00978779941797259,0.0187784433364867
WCR2019_1827,10/13/19,NA,45,Site 2,NA,0.290474570575117,0.552007654151697,0.00957996845245368,0.019241651892662
WCR2019_1829,10/13/19,NA,47,Site 2,NA,0.0130825340858093,0.0260928010308965,0.00407995283603668,0.00816085590049624
WCR2019_1831,10/13/19,NA,40,Site 2,NA,3.51276007278888e-05,2.04101287712718e-05,0.000254572927951835,0.000191237086255564
WCR2019_1834,10/13/19,NA,43,Site 2,NA,0.724600040850968,0.54734445442756,0.00887252837419511,0.0177404761314393
WCR2019_1840,10/13/19,NA,47,Site 2,NA,0.513795875499303,0.92775521520568,0.00772454291582109,0.0156491667032241
WCR2019_1842,10/13/19,NA,48,Site 3,NA,0.292069474212055,0.579168494747973,0.00922795832157131,0.0189216509461404
WCR2019_1844,10/13/19,NA,43,Site 3,NA,0.226863627074094,0.453410715794769,0.00957487672567359,0.0191262789070606
WCR2019_1846,10/13/19,NA,37,Site 3,NA,0.989754932259006,0.0112556187341514,0.0031933699734509,0.00466522581409663
WCR2019_1847,10/13/19,NA,53,Site 3,NA,0.998698237370486,0.00258143620558843,0.00131869856704725,0.00261810715892352
WCR2019_1848,10/13/19,NA,41,Site 3,NA,0.999968740412559,3.73486826680568e-05,0.000221757744707954,0.000344039442279603
WCR2020_301,8/22/20,NA,42,Middle,NA,0.0151445717996136,0.0302334797631778,0.00484131425619116,0.00971522843465209
WCR2020_302,8/22/20,NA,33,Middle,NA,0.393662007581228,0.562239352587996,0.010930386185646,0.0197505369782447
WCR2020_303,8/22/20,NA,28,Middle,NA,0.997545255922723,0.00488812878152527,0.00150763586279936,0.0030030776921194
WCR2020_304,8/22/20,NA,47,Middle,NA,2.61162989624455e-05,1.99998908740136e-05,0.000184121727943465,0.000186213355482316
WCR2020_305,8/22/20,NA,28,Middle,NA,0.317589455534672,0.623492718571904,0.0102834224700928,0.0203652158379555
WCR2020_306,8/22/20,NA,27,Middle,NA,0.45608263301267,0.531287533904629,0.0127710103988646,0.0210326254367829
WCR2020_308,8/22/20,NA,43,Middle,NA,0.0461525308150241,0.0922557046833908,0.0066296353936196,0.0132712816819548
WCR2020_310,8/22/20,NA,45,Middle,NA,1.89189200364123e-05,1.65553332387245e-05,0.00013370215892794,0.000152000416346707
WCR2020_311,8/22/20,NA,27,Middle,NA,0.00590965556607036,0.0117557502078727,0.00358447432517994,0.00714294263161718
WCR2020_312,8/22/20,NA,35,Middle,NA,0.221424787249202,0.442555775385478,0.0101635873317719,0.0204710692167282
WCR2020_313,8/22/20,NA,27,Middle,NA,0.346503841453928,0.49228065755518,0.0119250252842903,0.0204946212470531
WCR2020_314,8/22/20,NA,102,Middle,NA,0.780496550377073,0.437707074080733,0.00929159633815285,0.0185413390398025
WCR2020_315,8/22/20,NA,79,Middle,NA,0.537606418269804,0.915502235557156,0.00597078576683996,0.0119729712605476
WCR2020_316,8/22/20,NA,26,Middle,NA,0.278205124283659,0.548340297865457,0.00959112942218787,0.0191362529993058
WCR2020_317,8/22/20,NA,24,Middle,NA,0.783558241728394,0.432613884037596,0.0087138071656227,0.0175131246447564
WCR2020_318,8/22/20,NA,36,Middle,NA,0.000127401894446922,0.00010063273552804,0.000725091993808769,0.000945992339984493
WCR2020_320,8/22/20,NA,28,Middle,NA,0.693659923991253,0.610350813660128,0.00938781127333643,0.0191806226968765
WCR2020_321,8/22/20,NA,26,Middle,NA,0.0235681080288286,0.0468789510572351,0.00481831878423689,0.00967488326132296
WCR2020_322,8/22/20,NA,47,Middle,NA,0.000146547209378989,0.000253989288568745,0.00106692314147949,0.00209155288757749
WCR2020_323,8/22/20,NA,33,Middle,NA,0.000266092180582507,0.000456612012850254,0.0012006998062134,0.00232036000816072
WCR2020_324,8/22/20,NA,33,Middle,NA,2.28265022401409e-05,2.1589292376136e-05,0.000165286660194441,0.000201341947104079
WCR2020_325,8/22/20,NA,37,Middle,NA,0.000108951736423787,0.000166640134526716,0.000763846933841683,0.00145885501406154
WCR2020_326,8/22/20,NA,26,Middle,NA,0.999984371004433,1.55336850195545e-05,0.000110048950881321,0.000144328691021652
WCR2020_327,8/22/20,NA,36,Middle,NA,0.0194829515730641,0.0384477390063092,0.00693553537130354,0.0138151468709111
WCR2020_328,8/22/20,NA,82,Middle,NA,0.519127490794522,0.957340925496885,0.00473855063319212,0.00955929756164542
WCR2020_329,8/22/20,NA,77,Middle,NA,0.997893603838038,0.00419044533447395,0.00143419235246256,0.00285479062004015
WCR2020_330,8/22/20,NA,27,Middle,NA,9.1883639425599e-05,0.000137876576422682,0.00067723989486701,0.00126179595536084
WCR2020_331,8/22/20,NA,45,Middle,NA,3.25945289619846e-05,3.40433980321501e-05,0.000232641398906774,0.0003150585325784
WCR2020_332,8/22/20,NA,27,Middle,NA,2.72763756829817e-05,2.31653201088543e-05,0.000192290544509865,0.000210777300890183
WCR2020_333,8/22/20,NA,27,Middle,NA,0.3782667975436,0.680828768350612,0.00946244746446612,0.0181829139590263
WCR2020_334,8/22/20,NA,28,Middle,NA,0.535171290190741,0.927393827390397,0.00588261634111403,0.0118824154138565
WCR2020_335,8/22/20,NA,42,Middle,NA,0.0138701994434513,0.0271125571503593,0.00485696941614155,0.00959228854626416
WCR2020_336,8/22/20,NA,30,Middle,NA,0.467992694987648,0.473084598861892,0.0129013374447823,0.0208888158202171
WCR2020_337,8/22/20,NA,44,Middle,NA,0.00283993056415297,0.0056229081915414,0.00418828129768367,0.00844831766735296
WCR2020_338,8/22/20,NA,32,Middle,NA,0.0183554226014999,0.0366435025183848,0.00431612581014629,0.00861606411635876
WCR2020_339,8/22/20,NA,26,Middle,NA,3.18732606764693e-05,2.63533563751374e-05,0.000228585302829765,0.000244642534380538
WCR2020_340,8/22/20,NA,30,Middle,NA,3.57260020895416e-05,3.33977342819413e-05,0.0002480149269104,0.000313106115208935
WCR2020_341,8/22/20,NA,46,Middle,NA,3.19606695679798e-05,4.07594023738862e-05,0.000227348506450675,0.000380614023742958
WCR2020_342,8/22/20,NA,33,Middle,NA,0.356985518396243,0.599145408882492,0.0104901909828186,0.0199061200022697
WCR2020_343,8/22/20,NA,38,Middle,NA,3.81643082372703e-05,3.59409063410496e-05,0.000267806649208113,0.000331327343155859
WCR2020_344,8/22/20,NA,26,Middle,NA,0.739442122321704,0.520071551426389,0.00905580595135685,0.018222738802433
WCR2020_345,9/5/20,NA,55,Middle,NA,0.0432079379862153,0.0863554129698153,0.00626195967197407,0.0125152196735144
WCR2020_346,9/5/20,NA,34,Middle,NA,0.569610650152311,0.544305300390583,0.0115705251693726,0.0195010840892791
WCR2020_347,9/5/20,NA,37,Middle,NA,0.696956780789227,0.605666540018443,0.00961502492427829,0.0192358076572419
WCR2020_348,9/5/20,NA,46,Middle,NA,0.0779274323985152,0.155826475699058,0.00730358064174652,0.0145993445068598
WCR2020_349,9/5/20,NA,26,Middle,NA,0.311715217991464,0.583709719516765,0.0096074000000953,0.0185072034597397
WCR2020_350,9/5/20,NA,35,Middle,NA,0.707138544464934,0.585023928394263,0.00889137014746666,0.0179465010762213
WCR2020_351,9/5/20,NA,45,Middle,NA,0.000272015971803765,0.000203097188100996,0.00110781341791144,0.00163219245150681
WCR2020_352,9/5/20,NA,28,Middle,NA,0.222839749111184,0.445519659818932,0.00936756879091272,0.0188306771218777
WCR2020_353,9/5/20,NA,41,Middle,NA,3.25285593453601e-05,2.25986112449172e-05,0.000233471393585205,0.000215181559178738
WCR2020_354,9/5/20,NA,29,Middle,NA,0.687346336248962,0.615624471241715,0.0089703746140003,0.0179926946759223
WCR2020_355,9/5/20,NA,47,Middle,NA,0.999983496707061,1.55358191134711e-05,0.000114677011377602,0.000140115989779585
WCR2020_356,9/5/20,NA,40,Middle,NA,0.393355571855416,0.582333460546088,0.0108930543065071,0.0191693902015686
WCR2020_357,9/5/20,NA,29,Middle,NA,0.965650672696788,0.0686513213695552,0.00655199876055121,0.013112414162606
WCR2020_358,9/5/20,NA,54,Middle,NA,0.0146441581510221,0.0291384308783059,0.00451615452766418,0.00904412702657283
WCR2020_359,9/5/20,NA,29,Middle,NA,0.261564256154086,0.431581740118991,0.0105128362774848,0.0192266270518303
WCR2020_360,9/5/20,NA,38,Middle,NA,0.638129788161009,0.720481472734747,0.00936029255390169,0.0190527155995369
WCR2020_361,9/5/20,NA,33,Middle,NA,0.793676435844652,0.412552116290591,0.00875278934836385,0.0175670348107815
WCR2020_362,9/5/20,NA,54,Middle,NA,4.76468696822507e-05,2.74207545364454e-05,0.000334742665290766,0.000250875779602207
WCR2020_363,9/5/20,NA,33,Middle,NA,0.739530439712535,0.520796417539147,0.0091381832957268,0.0183123067021369
WCR2020_364,9/5/20,NA,33,Middle,NA,0.249349535606887,0.388149664518477,0.0105963781476021,0.0188607081770897
WCR2020_365,9/5/20,NA,36,Middle,NA,0.999986254220036,1.2500628591535e-05,9.58734677023428e-05,0.000117806919115536
WCR2020_366,9/5/20,NA,50,Middle,NA,0.736672992668618,0.503165930811016,0.00923941507935522,0.0180135272443295
WCR2020_368,9/5/20,NA,32,Middle,NA,0.224468342381819,0.436722881901881,0.00933444201946254,0.0186350889503955
WCR2020_369,9/5/20,NA,52,Middle,NA,0.000118328350172962,0.000195664788870624,0.000848124921321913,0.00165187001402951
WCR2020_370,9/5/20,NA,33,Middle,NA,0.00818347092683095,0.0162749643795642,0.00339760035276415,0.00678100495133549
WCR2020_371,9/5/20,NA,24,Middle,NA,0.311852900358452,0.573375749197499,0.00975796878337853,0.0184003785252571
WCR2020_372,9/5/20,NA,25,Middle,NA,0.00718501285904076,0.0142417572692957,0.00356920808553696,0.00710411090403795
